DSI,EIC,FLPDYR,MARS,XTOT,e00200,e00200p,e00200s,RECID
0,2,2019,1,3,108480,108480,0,7235
0,3,2019,1,4,108480,108480,0,7236
0,0,2019,2,2,108480,75936,32544,7237
0,1,2019,2,3,108480,75936,32544,7238
0,2,2019,2,4,108480,75936,32544,7239
0,3,2019,2,5,108480,75936,32544,7240
0,0,2019,1,1,108600,108600,0,7241
0,1,2019,1,2,108600,108600,0,7242
0,2,2019,1,3,108600,108600,0,7243
0,3,2019,1,4,108600,108600,0,7244
0,0,2019,2,2,108600,76020,32580,7245
0,1,2019,2,3,108600,76020,32580,7246
0,2,2019,2,4,108600,76020,32580,7247
0,3,2019,2,5,108600,76020,32580,7248
0,0,2019,1,1,108720,108720,0,7249
0,1,2019,1,2,108720,108720,0,7250
0,2,2019,1,3,108720,108720,0,7251
0,3,2019,1,4,108720,108720,0,7252
0,0,2019,2,2,108720,76104,32616,7253
0,1,2019,2,3,108720,76104,32616,7254
0,2,2019,2,4,108720,76104,32616,7255
0,3,2019,2,5,108720,76104,32616,7256
0,0,2019,1,1,108840,108840,0,7257
0,1,2019,1,2,108840,108840,0,7258
0,2,2019,1,3,108840,108840,0,7259
0,3,2019,1,4,108840,108840,0,7260
0,0,2019,2,2,108840,76188,32652,7261
0,1,2019,2,3,108840,76188,32652,7262
0,2,2019,2,4,108840,76188,32652,7263
0,3,2019,2,5,108840,76188,32652,7264
0,0,2019,1,1,108960,108960,0,7265
0,1,2019,1,2,108960,108960,0,7266
0,2,2019,1,3,108960,108960,0,7267
0,3,2019,1,4,108960,108960,0,7268
0,0,2019,2,2,108960,76272,32688,7269
0,1,2019,2,3,108960,76272,32688,7270
0,2,2019,2,4,108960,76272,32688,7271
0,3,2019,2,5,108960,76272,32688,7272
0,0,2019,1,1,109080,109080,0,7273
0,1,2019,1,2,109080,109080,0,7274
0,2,2019,1,3,109080,109080,0,7275
0,3,2019,1,4,109080,109080,0,7276
0,0,2019,2,2,109080,76356,32724,7277
0,1,2019,2,3,109080,76356,32724,7278
0,2,2019,2,4,109080,76356,32724,7279
0,3,2019,2,5,109080,76356,32724,7280
0,0,2019,1,1,109200,109200,0,7281
0,1,2019,1,2,109200,109200,0,7282
0,2,2019,1,3,109200,109200,0,7283
0,3,2019,1,4,109200,109200,0,7284
0,0,2019,2,2,109200,76440,32760,7285
0,1,2019,2,3,109200,76440,32760,7286
0,2,2019,2,4,109200,76440,32760,7287
0,3,2019,2,5,109200,76440,32760,7288
0,0,2019,1,1,109320,109320,0,7289
0,1,2019,1,2,109320,109320,0,7290
0,2,2019,1,3,109320,109320,0,7291
0,3,2019,1,4,109320,109320,0,7292
0,0,2019,2,2,109320,76524,32796,7293
0,1,2019,2,3,109320,76524,32796,7294
0,2,2019,2,4,109320,76524,32796,7295
0,3,2019,2,5,109320,76524,32796,7296
0,0,2019,1,1,109440,109440,0,7297
0,1,2019,1,2,109440,109440,0,7298
0,2,2019,1,3,109440,109440,0,7299
0,3,2019,1,4,109440,109440,0,7300
0,0,2019,2,2,109440,76608,32832,7301
0,1,2019,2,3,109440,76608,32832,7302
0,2,2019,2,4,109440,76608,32832,7303
0,3,2019,2,5,109440,76608,32832,7304
0,0,2019,1,1,109560,109560,0,7305
0,1,2019,1,2,109560,109560,0,7306
0,2,2019,1,3,109560,109560,0,7307
0,3,2019,1,4,109560,109560,0,7308
0,0,2019,2,2,109560,76692,32868,7309
0,1,2019,2,3,109560,76692,32868,7310
0,2,2019,2,4,109560,76692,32868,7311
0,3,2019,2,5,109560,76692,32868,7312
0,0,2019,1,1,109680,109680,0,7313
0,1,2019,1,2,109680,109680,0,7314
0,2,2019,1,3,109680,109680,0,7315
0,3,2019,1,4,109680,109680,0,7316
0,0,2019,2,2,109680,76776,32904,7317
0,1,2019,2,3,109680,76776,32904,7318
0,2,2019,2,4,109680,76776,32904,7319
0,3,2019,2,5,109680,76776,32904,7320
0,0,2019,1,1,109800,109800,0,7321
0,1,2019,1,2,109800,109800,0,7322
0,2,2019,1,3,109800,109800,0,7323
0,3,2019,1,4,109800,109800,0,7324
0,0,2019,2,2,109800,76860,32940,7325
0,1,2019,2,3,109800,76860,32940,7326
0,2,2019,2,4,109800,76860,32940,7327
0,3,2019,2,5,109800,76860,32940,7328
0,0,2019,1,1,109920,109920,0,7329
0,1,2019,1,2,109920,109920,0,7330
0,2,2019,1,3,109920,109920,0,7331
0,3,2019,1,4,109920,109920,0,7332
0,0,2019,2,2,109920,76944,32976,7333
0,1,2019,2,3,109920,76944,32976,7334
0,2,2019,2,4,109920,76944,32976,7335
0,3,2019,2,5,109920,76944,32976,7336
0,0,2019,1,1,110040,110040,0,7337
0,1,2019,1,2,110040,110040,0,7338
0,2,2019,1,3,110040,110040,0,7339
0,3,2019,1,4,110040,110040,0,7340
0,0,2019,2,2,110040,77028,33012,7341
0,1,2019,2,3,110040,77028,33012,7342
0,2,2019,2,4,110040,77028,33012,7343
0,3,2019,2,5,110040,77028,33012,7344
0,0,2019,1,1,110160,110160,0,7345
0,1,2019,1,2,110160,110160,0,7346
0,2,2019,1,3,110160,110160,0,7347
0,3,2019,1,4,110160,110160,0,7348
0,0,2019,2,2,110160,77112,33048,7349
0,1,2019,2,3,110160,77112,33048,7350
0,2,2019,2,4,110160,77112,33048,7351
0,3,2019,2,5,110160,77112,33048,7352
0,0,2019,1,1,110280,110280,0,7353
0,1,2019,1,2,110280,110280,0,7354
0,2,2019,1,3,110280,110280,0,7355
0,3,2019,1,4,110280,110280,0,7356
0,0,2019,2,2,110280,77196,33084,7357
0,1,2019,2,3,110280,77196,33084,7358
0,2,2019,2,4,110280,77196,33084,7359
0,3,2019,2,5,110280,77196,33084,7360
0,0,2019,1,1,110400,110400,0,7361
0,1,2019,1,2,110400,110400,0,7362
0,2,2019,1,3,110400,110400,0,7363
0,3,2019,1,4,110400,110400,0,7364
0,0,2019,2,2,110400,77280,33120,7365
0,1,2019,2,3,110400,77280,33120,7366
0,2,2019,2,4,110400,77280,33120,7367
0,3,2019,2,5,110400,77280,33120,7368
0,0,2019,1,1,110520,110520,0,7369
0,1,2019,1,2,110520,110520,0,7370
0,2,2019,1,3,110520,110520,0,7371
0,3,2019,1,4,110520,110520,0,7372
0,0,2019,2,2,110520,77364,33156,7373
0,1,2019,2,3,110520,77364,33156,7374
0,2,2019,2,4,110520,77364,33156,7375
0,3,2019,2,5,110520,77364,33156,7376
0,0,2019,1,1,110640,110640,0,7377
0,1,2019,1,2,110640,110640,0,7378
0,2,2019,1,3,110640,110640,0,7379
0,3,2019,1,4,110640,110640,0,7380
0,0,2019,2,2,110640,77448,33192,7381
0,1,2019,2,3,110640,77448,33192,7382
0,2,2019,2,4,110640,77448,33192,7383
0,3,2019,2,5,110640,77448,33192,7384
0,0,2019,1,1,110760,110760,0,7385
0,1,2019,1,2,110760,110760,0,7386
0,2,2019,1,3,110760,110760,0,7387
0,3,2019,1,4,110760,110760,0,7388
0,0,2019,2,2,110760,77532,33228,7389
0,1,2019,2,3,110760,77532,33228,7390
0,2,2019,2,4,110760,77532,33228,7391
0,3,2019,2,5,110760,77532,33228,7392
0,0,2019,1,1,110880,110880,0,7393
0,1,2019,1,2,110880,110880,0,7394
0,2,2019,1,3,110880,110880,0,7395
0,3,2019,1,4,110880,110880,0,7396
0,0,2019,2,2,110880,77616,33264,7397
0,1,2019,2,3,110880,77616,33264,7398
0,2,2019,2,4,110880,77616,33264,7399
0,3,2019,2,5,110880,77616,33264,7400
0,0,2019,1,1,111000,111000,0,7401
0,1,2019,1,2,111000,111000,0,7402
0,2,2019,1,3,111000,111000,0,7403
0,3,2019,1,4,111000,111000,0,7404
0,0,2019,2,2,111000,77700,33300,7405
0,1,2019,2,3,111000,77700,33300,7406
0,2,2019,2,4,111000,77700,33300,7407
0,3,2019,2,5,111000,77700,33300,7408
0,0,2019,1,1,111120,111120,0,7409
0,1,2019,1,2,111120,111120,0,7410
0,2,2019,1,3,111120,111120,0,7411
0,3,2019,1,4,111120,111120,0,7412
0,0,2019,2,2,111120,77784,33336,7413
0,1,2019,2,3,111120,77784,33336,7414
0,2,2019,2,4,111120,77784,33336,7415
0,3,2019,2,5,111120,77784,33336,7416
0,0,2019,1,1,111240,111240,0,7417
0,1,2019,1,2,111240,111240,0,7418
0,2,2019,1,3,111240,111240,0,7419
0,3,2019,1,4,111240,111240,0,7420
0,0,2019,2,2,111240,77868,33372,7421
0,1,2019,2,3,111240,77868,33372,7422
0,2,2019,2,4,111240,77868,33372,7423
0,3,2019,2,5,111240,77868,33372,7424
0,0,2019,1,1,111360,111360,0,7425
0,1,2019,1,2,111360,111360,0,7426
0,2,2019,1,3,111360,111360,0,7427
0,3,2019,1,4,111360,111360,0,7428
0,0,2019,2,2,111360,77952,33408,7429
0,1,2019,2,3,111360,77952,33408,7430
0,2,2019,2,4,111360,77952,33408,7431
0,3,2019,2,5,111360,77952,33408,7432
0,0,2019,1,1,111480,111480,0,7433
0,1,2019,1,2,111480,111480,0,7434
0,2,2019,1,3,111480,111480,0,7435
0,3,2019,1,4,111480,111480,0,7436
0,0,2019,2,2,111480,78036,33444,7437
0,1,2019,2,3,111480,78036,33444,7438
0,2,2019,2,4,111480,78036,33444,7439
0,3,2019,2,5,111480,78036,33444,7440
0,0,2019,1,1,111600,111600,0,7441
0,1,2019,1,2,111600,111600,0,7442
0,2,2019,1,3,111600,111600,0,7443
0,3,2019,1,4,111600,111600,0,7444
0,0,2019,2,2,111600,78120,33480,7445
0,1,2019,2,3,111600,78120,33480,7446
0,2,2019,2,4,111600,78120,33480,7447
0,3,2019,2,5,111600,78120,33480,7448
0,0,2019,1,1,111720,111720,0,7449
0,1,2019,1,2,111720,111720,0,7450
0,2,2019,1,3,111720,111720,0,7451
0,3,2019,1,4,111720,111720,0,7452
0,0,2019,2,2,111720,78204,33516,7453
0,1,2019,2,3,111720,78204,33516,7454
0,2,2019,2,4,111720,78204,33516,7455
0,3,2019,2,5,111720,78204,33516,7456
0,0,2019,1,1,111840,111840,0,7457
0,1,2019,1,2,111840,111840,0,7458
0,2,2019,1,3,111840,111840,0,7459
0,3,2019,1,4,111840,111840,0,7460
0,0,2019,2,2,111840,78288,33552,7461
0,1,2019,2,3,111840,78288,33552,7462
0,2,2019,2,4,111840,78288,33552,7463
0,3,2019,2,5,111840,78288,33552,7464
0,0,2019,1,1,111960,111960,0,7465
0,1,2019,1,2,111960,111960,0,7466
0,2,2019,1,3,111960,111960,0,7467
0,3,2019,1,4,111960,111960,0,7468
0,0,2019,2,2,111960,78372,33588,7469
0,1,2019,2,3,111960,78372,33588,7470
0,2,2019,2,4,111960,78372,33588,7471
0,3,2019,2,5,111960,78372,33588,7472
0,0,2019,1,1,112080,112080,0,7473
0,1,2019,1,2,112080,112080,0,7474
0,2,2019,1,3,112080,112080,0,7475
0,3,2019,1,4,112080,112080,0,7476
0,0,2019,2,2,112080,78456,33624,7477
0,1,2019,2,3,112080,78456,33624,7478
0,2,2019,2,4,112080,78456,33624,7479
0,3,2019,2,5,112080,78456,33624,7480
0,0,2019,1,1,112200,112200,0,7481
0,1,2019,1,2,112200,112200,0,7482
0,2,2019,1,3,112200,112200,0,7483
0,3,2019,1,4,112200,112200,0,7484
0,0,2019,2,2,112200,78540,33660,7485
0,1,2019,2,3,112200,78540,33660,7486
0,2,2019,2,4,112200,78540,33660,7487
0,3,2019,2,5,112200,78540,33660,7488
0,0,2019,1,1,112320,112320,0,7489
0,1,2019,1,2,112320,112320,0,7490
0,2,2019,1,3,112320,112320,0,7491
0,3,2019,1,4,112320,112320,0,7492
0,0,2019,2,2,112320,78624,33696,7493
0,1,2019,2,3,112320,78624,33696,7494
0,2,2019,2,4,112320,78624,33696,7495
0,3,2019,2,5,112320,78624,33696,7496
0,0,2019,1,1,112440,112440,0,7497
0,1,2019,1,2,112440,112440,0,7498
0,2,2019,1,3,112440,112440,0,7499
0,3,2019,1,4,112440,112440,0,7500
0,0,2019,2,2,112440,78708,33732,7501
0,1,2019,2,3,112440,78708,33732,7502
0,2,2019,2,4,112440,78708,33732,7503
0,3,2019,2,5,112440,78708,33732,7504
0,0,2019,1,1,112560,112560,0,7505
0,1,2019,1,2,112560,112560,0,7506
0,2,2019,1,3,112560,112560,0,7507
0,3,2019,1,4,112560,112560,0,7508
0,0,2019,2,2,112560,78792,33768,7509
0,1,2019,2,3,112560,78792,33768,7510
0,2,2019,2,4,112560,78792,33768,7511
0,3,2019,2,5,112560,78792,33768,7512
0,0,2019,1,1,112680,112680,0,7513
0,1,2019,1,2,112680,112680,0,7514
0,2,2019,1,3,112680,112680,0,7515
0,3,2019,1,4,112680,112680,0,7516
0,0,2019,2,2,112680,78876,33804,7517
0,1,2019,2,3,112680,78876,33804,7518
0,2,2019,2,4,112680,78876,33804,7519
0,3,2019,2,5,112680,78876,33804,7520
0,0,2019,1,1,112800,112800,0,7521
0,1,2019,1,2,112800,112800,0,7522
0,2,2019,1,3,112800,112800,0,7523
0,3,2019,1,4,112800,112800,0,7524
0,0,2019,2,2,112800,78960,33840,7525
0,1,2019,2,3,112800,78960,33840,7526
0,2,2019,2,4,112800,78960,33840,7527
0,3,2019,2,5,112800,78960,33840,7528
0,0,2019,1,1,112920,112920,0,7529
0,1,2019,1,2,112920,112920,0,7530
0,2,2019,1,3,112920,112920,0,7531
0,3,2019,1,4,112920,112920,0,7532
0,0,2019,2,2,112920,79044,33876,7533
0,1,2019,2,3,112920,79044,33876,7534
0,2,2019,2,4,112920,79044,33876,7535
0,3,2019,2,5,112920,79044,33876,7536
0,0,2019,1,1,113040,113040,0,7537
0,1,2019,1,2,113040,113040,0,7538
0,2,2019,1,3,113040,113040,0,7539
0,3,2019,1,4,113040,113040,0,7540
0,0,2019,2,2,113040,79128,33912,7541
0,1,2019,2,3,113040,79128,33912,7542
0,2,2019,2,4,113040,79128,33912,7543
0,3,2019,2,5,113040,79128,33912,7544
0,0,2019,1,1,113160,113160,0,7545
0,1,2019,1,2,113160,113160,0,7546
0,2,2019,1,3,113160,113160,0,7547
0,3,2019,1,4,113160,113160,0,7548
0,0,2019,2,2,113160,79212,33948,7549
0,1,2019,2,3,113160,79212,33948,7550
0,2,2019,2,4,113160,79212,33948,7551
0,3,2019,2,5,113160,79212,33948,7552
0,0,2019,1,1,113280,113280,0,7553
0,1,2019,1,2,113280,113280,0,7554
0,2,2019,1,3,113280,113280,0,7555
0,3,2019,1,4,113280,113280,0,7556
0,0,2019,2,2,113280,79296,33984,7557
0,1,2019,2,3,113280,79296,33984,7558
0,2,2019,2,4,113280,79296,33984,7559
0,3,2019,2,5,113280,79296,33984,7560
0,0,2019,1,1,113400,113400,0,7561
0,1,2019,1,2,113400,113400,0,7562
0,2,2019,1,3,113400,113400,0,7563
0,3,2019,1,4,113400,113400,0,7564
0,0,2019,2,2,113400,79380,34020,7565
0,1,2019,2,3,113400,79380,34020,7566
0,2,2019,2,4,113400,79380,34020,7567
0,3,2019,2,5,113400,79380,34020,7568
0,0,2019,1,1,113520,113520,0,7569
0,1,2019,1,2,113520,113520,0,7570
0,2,2019,1,3,113520,113520,0,7571
0,3,2019,1,4,113520,113520,0,7572
0,0,2019,2,2,113520,79464,34056,7573
0,1,2019,2,3,113520,79464,34056,7574
0,2,2019,2,4,113520,79464,34056,7575
0,3,2019,2,5,113520,79464,34056,7576
0,0,2019,1,1,113640,113640,0,7577
0,1,2019,1,2,113640,113640,0,7578
0,2,2019,1,3,113640,113640,0,7579
0,3,2019,1,4,113640,113640,0,7580
0,0,2019,2,2,113640,79548,34092,7581
0,1,2019,2,3,113640,79548,34092,7582
0,2,2019,2,4,113640,79548,34092,7583
0,3,2019,2,5,113640,79548,34092,7584
0,0,2019,1,1,113760,113760,0,7585
0,1,2019,1,2,113760,113760,0,7586
0,2,2019,1,3,113760,113760,0,7587
0,3,2019,1,4,113760,113760,0,7588
0,0,2019,2,2,113760,79632,34128,7589
0,1,2019,2,3,113760,79632,34128,7590
0,2,2019,2,4,113760,79632,34128,7591
0,3,2019,2,5,113760,79632,34128,7592
0,0,2019,1,1,113880,113880,0,7593
0,1,2019,1,2,113880,113880,0,7594
0,2,2019,1,3,113880,113880,0,7595
0,3,2019,1,4,113880,113880,0,7596
0,0,2019,2,2,113880,79716,34164,7597
0,1,2019,2,3,113880,79716,34164,7598
0,2,2019,2,4,113880,79716,34164,7599
0,3,2019,2,5,113880,79716,34164,7600
0,0,2019,1,1,114000,114000,0,7601
0,1,2019,1,2,114000,114000,0,7602
0,2,2019,1,3,114000,114000,0,7603
0,3,2019,1,4,114000,114000,0,7604
0,0,2019,2,2,114000,79800,34200,7605
0,1,2019,2,3,114000,79800,34200,7606
0,2,2019,2,4,114000,79800,34200,7607
0,3,2019,2,5,114000,79800,34200,7608
0,0,2019,1,1,114120,114120,0,7609
0,1,2019,1,2,114120,114120,0,7610
0,2,2019,1,3,114120,114120,0,7611
0,3,2019,1,4,114120,114120,0,7612
0,0,2019,2,2,114120,79884,34236,7613
0,1,2019,2,3,114120,79884,34236,7614
0,2,2019,2,4,114120,79884,34236,7615
0,3,2019,2,5,114120,79884,34236,7616
0,0,2019,1,1,114240,114240,0,7617
0,1,2019,1,2,114240,114240,0,7618
0,2,2019,1,3,114240,114240,0,7619
0,3,2019,1,4,114240,114240,0,7620
0,0,2019,2,2,114240,79968,34272,7621
0,1,2019,2,3,114240,79968,34272,7622
0,2,2019,2,4,114240,79968,34272,7623
0,3,2019,2,5,114240,79968,34272,7624
0,0,2019,1,1,114360,114360,0,7625
0,1,2019,1,2,114360,114360,0,7626
0,2,2019,1,3,114360,114360,0,7627
0,3,2019,1,4,114360,114360,0,7628
0,0,2019,2,2,114360,80052,34308,7629
0,1,2019,2,3,114360,80052,34308,7630
0,2,2019,2,4,114360,80052,34308,7631
0,3,2019,2,5,114360,80052,34308,7632
0,0,2019,1,1,114480,114480,0,7633
0,1,2019,1,2,114480,114480,0,7634
0,2,2019,1,3,114480,114480,0,7635
0,3,2019,1,4,114480,114480,0,7636
0,0,2019,2,2,114480,80136,34344,7637
0,1,2019,2,3,114480,80136,34344,7638
0,2,2019,2,4,114480,80136,34344,7639
0,3,2019,2,5,114480,80136,34344,7640
0,0,2019,1,1,114600,114600,0,7641
0,1,2019,1,2,114600,114600,0,7642
0,2,2019,1,3,114600,114600,0,7643
0,3,2019,1,4,114600,114600,0,7644
0,0,2019,2,2,114600,80220,34380,7645
0,1,2019,2,3,114600,80220,34380,7646
0,2,2019,2,4,114600,80220,34380,7647
0,3,2019,2,5,114600,80220,34380,7648
0,0,2019,1,1,114720,114720,0,7649
0,1,2019,1,2,114720,114720,0,7650
0,2,2019,1,3,114720,114720,0,7651
0,3,2019,1,4,114720,114720,0,7652
0,0,2019,2,2,114720,80304,34416,7653
0,1,2019,2,3,114720,80304,34416,7654
0,2,2019,2,4,114720,80304,34416,7655
0,3,2019,2,5,114720,80304,34416,7656
0,0,2019,1,1,114840,114840,0,7657
0,1,2019,1,2,114840,114840,0,7658
0,2,2019,1,3,114840,114840,0,7659
0,3,2019,1,4,114840,114840,0,7660
0,0,2019,2,2,114840,80388,34452,7661
0,1,2019,2,3,114840,80388,34452,7662
0,2,2019,2,4,114840,80388,34452,7663
0,3,2019,2,5,114840,80388,34452,7664
0,0,2019,1,1,114960,114960,0,7665
0,1,2019,1,2,114960,114960,0,7666
0,2,2019,1,3,114960,114960,0,7667
0,3,2019,1,4,114960,114960,0,7668
0,0,2019,2,2,114960,80472,34488,7669
0,1,2019,2,3,114960,80472,34488,7670
0,2,2019,2,4,114960,80472,34488,7671
0,3,2019,2,5,114960,80472,34488,7672
0,0,2019,1,1,115080,115080,0,7673
0,1,2019,1,2,115080,115080,0,7674
0,2,2019,1,3,115080,115080,0,7675
0,3,2019,1,4,115080,115080,0,7676
0,0,2019,2,2,115080,80556,34524,7677
0,1,2019,2,3,115080,80556,34524,7678
0,2,2019,2,4,115080,80556,34524,7679
0,3,2019,2,5,115080,80556,34524,7680
0,0,2019,1,1,115200,115200,0,7681
0,1,2019,1,2,115200,115200,0,7682
0,2,2019,1,3,115200,115200,0,7683
0,3,2019,1,4,115200,115200,0,7684
0,0,2019,2,2,115200,80640,34560,7685
0,1,2019,2,3,115200,80640,34560,7686
0,2,2019,2,4,115200,80640,34560,7687
0,3,2019,2,5,115200,80640,34560,7688
0,0,2019,1,1,115320,115320,0,7689
0,1,2019,1,2,115320,115320,0,7690
0,2,2019,1,3,115320,115320,0,7691
0,3,2019,1,4,115320,115320,0,7692
0,0,2019,2,2,115320,80724,34596,7693
0,1,2019,2,3,115320,80724,34596,7694
0,2,2019,2,4,115320,80724,34596,7695
0,3,2019,2,5,115320,80724,34596,7696
0,0,2019,1,1,115440,115440,0,7697
0,1,2019,1,2,115440,115440,0,7698
0,2,2019,1,3,115440,115440,0,7699
0,3,2019,1,4,115440,115440,0,7700
0,0,2019,2,2,115440,80808,34632,7701
0,1,2019,2,3,115440,80808,34632,7702
0,2,2019,2,4,115440,80808,34632,7703
0,3,2019,2,5,115440,80808,34632,7704
0,0,2019,1,1,115560,115560,0,7705
0,1,2019,1,2,115560,115560,0,7706
0,2,2019,1,3,115560,115560,0,7707
0,3,2019,1,4,115560,115560,0,7708
0,0,2019,2,2,115560,80892,34668,7709
0,1,2019,2,3,115560,80892,34668,7710
0,2,2019,2,4,115560,80892,34668,7711
0,3,2019,2,5,115560,80892,34668,7712
0,0,2019,1,1,115680,115680,0,7713
0,1,2019,1,2,115680,115680,0,7714
0,2,2019,1,3,115680,115680,0,7715
0,3,2019,1,4,115680,115680,0,7716
0,0,2019,2,2,115680,80976,34704,7717
0,1,2019,2,3,115680,80976,34704,7718
0,2,2019,2,4,115680,80976,34704,7719
0,3,2019,2,5,115680,80976,34704,7720
0,0,2019,1,1,115800,115800,0,7721
0,1,2019,1,2,115800,115800,0,7722
0,2,2019,1,3,115800,115800,0,7723
0,3,2019,1,4,115800,115800,0,7724
0,0,2019,2,2,115800,81060,34740,7725
0,1,2019,2,3,115800,81060,34740,7726
0,2,2019,2,4,115800,81060,34740,7727
0,3,2019,2,5,115800,81060,34740,7728
0,0,2019,1,1,115920,115920,0,7729
0,1,2019,1,2,115920,115920,0,7730
0,2,2019,1,3,115920,115920,0,7731
0,3,2019,1,4,115920,115920,0,7732
0,0,2019,2,2,115920,81144,34776,7733
0,1,2019,2,3,115920,81144,34776,7734
0,2,2019,2,4,115920,81144,34776,7735
0,3,2019,2,5,115920,81144,34776,7736
0,0,2019,1,1,116040,116040,0,7737
0,1,2019,1,2,116040,116040,0,7738
0,2,2019,1,3,116040,116040,0,7739
0,3,2019,1,4,116040,116040,0,7740
0,0,2019,2,2,116040,81228,34812,7741
0,1,2019,2,3,116040,81228,34812,7742
0,2,2019,2,4,116040,81228,34812,7743
0,3,2019,2,5,116040,81228,34812,7744
0,0,2019,1,1,116160,116160,0,7745
0,1,2019,1,2,116160,116160,0,7746
0,2,2019,1,3,116160,116160,0,7747
0,3,2019,1,4,116160,116160,0,7748
0,0,2019,2,2,116160,81312,34848,7749
0,1,2019,2,3,116160,81312,34848,7750
0,2,2019,2,4,116160,81312,34848,7751
0,3,2019,2,5,116160,81312,34848,7752
0,0,2019,1,1,116280,116280,0,7753
0,1,2019,1,2,116280,116280,0,7754
0,2,2019,1,3,116280,116280,0,7755
0,3,2019,1,4,116280,116280,0,7756
0,0,2019,2,2,116280,81396,34884,7757
0,1,2019,2,3,116280,81396,34884,7758
0,2,2019,2,4,116280,81396,34884,7759
0,3,2019,2,5,116280,81396,34884,7760
0,0,2019,1,1,116400,116400,0,7761
0,1,2019,1,2,116400,116400,0,7762
0,2,2019,1,3,116400,116400,0,7763
0,3,2019,1,4,116400,116400,0,7764
0,0,2019,2,2,116400,81480,34920,7765
0,1,2019,2,3,116400,81480,34920,7766
0,2,2019,2,4,116400,81480,34920,7767
0,3,2019,2,5,116400,81480,34920,7768
0,0,2019,1,1,116520,116520,0,7769
0,1,2019,1,2,116520,116520,0,7770
0,2,2019,1,3,116520,116520,0,7771
0,3,2019,1,4,116520,116520,0,7772
0,0,2019,2,2,116520,81564,34956,7773
0,1,2019,2,3,116520,81564,34956,7774
0,2,2019,2,4,116520,81564,34956,7775
0,3,2019,2,5,116520,81564,34956,7776
0,0,2019,1,1,116640,116640,0,7777
0,1,2019,1,2,116640,116640,0,7778
0,2,2019,1,3,116640,116640,0,7779
0,3,2019,1,4,116640,116640,0,7780
0,0,2019,2,2,116640,81648,34992,7781
0,1,2019,2,3,116640,81648,34992,7782
0,2,2019,2,4,116640,81648,34992,7783
0,3,2019,2,5,116640,81648,34992,7784
0,0,2019,1,1,116760,116760,0,7785
0,1,2019,1,2,116760,116760,0,7786
0,2,2019,1,3,116760,116760,0,7787
0,3,2019,1,4,116760,116760,0,7788
0,0,2019,2,2,116760,81732,35028,7789
0,1,2019,2,3,116760,81732,35028,7790
0,2,2019,2,4,116760,81732,35028,7791
0,3,2019,2,5,116760,81732,35028,7792
0,0,2019,1,1,116880,116880,0,7793
0,1,2019,1,2,116880,116880,0,7794
0,2,2019,1,3,116880,116880,0,7795
0,3,2019,1,4,116880,116880,0,7796
0,0,2019,2,2,116880,81816,35064,7797
0,1,2019,2,3,116880,81816,35064,7798
0,2,2019,2,4,116880,81816,35064,7799
0,3,2019,2,5,116880,81816,35064,7800
0,0,2019,1,1,117000,117000,0,7801
0,1,2019,1,2,117000,117000,0,7802
0,2,2019,1,3,117000,117000,0,7803
0,3,2019,1,4,117000,117000,0,7804
0,0,2019,2,2,117000,81900,35100,7805
0,1,2019,2,3,117000,81900,35100,7806
0,2,2019,2,4,117000,81900,35100,7807
0,3,2019,2,5,117000,81900,35100,7808
0,0,2019,1,1,117120,117120,0,7809
0,1,2019,1,2,117120,117120,0,7810
0,2,2019,1,3,117120,117120,0,7811
0,3,2019,1,4,117120,117120,0,7812
0,0,2019,2,2,117120,81984,35136,7813
0,1,2019,2,3,117120,81984,35136,7814
0,2,2019,2,4,117120,81984,35136,7815
0,3,2019,2,5,117120,81984,35136,7816
0,0,2019,1,1,117240,117240,0,7817
0,1,2019,1,2,117240,117240,0,7818
0,2,2019,1,3,117240,117240,0,7819
0,3,2019,1,4,117240,117240,0,7820
0,0,2019,2,2,117240,82068,35172,7821
0,1,2019,2,3,117240,82068,35172,7822
0,2,2019,2,4,117240,82068,35172,7823
0,3,2019,2,5,117240,82068,35172,7824
0,0,2019,1,1,117360,117360,0,7825
0,1,2019,1,2,117360,117360,0,7826
0,2,2019,1,3,117360,117360,0,7827
0,3,2019,1,4,117360,117360,0,7828
0,0,2019,2,2,117360,82152,35208,7829
0,1,2019,2,3,117360,82152,35208,7830
0,2,2019,2,4,117360,82152,35208,7831
0,3,2019,2,5,117360,82152,35208,7832
0,0,2019,1,1,117480,117480,0,7833
0,1,2019,1,2,117480,117480,0,7834
0,2,2019,1,3,117480,117480,0,7835
0,3,2019,1,4,117480,117480,0,7836
0,0,2019,2,2,117480,82236,35244,7837
0,1,2019,2,3,117480,82236,35244,7838
0,2,2019,2,4,117480,82236,35244,7839
0,3,2019,2,5,117480,82236,35244,7840
0,0,2019,1,1,117600,117600,0,7841
0,1,2019,1,2,117600,117600,0,7842
0,2,2019,1,3,117600,117600,0,7843
0,3,2019,1,4,117600,117600,0,7844
0,0,2019,2,2,117600,82320,35280,7845
0,1,2019,2,3,117600,82320,35280,7846
0,2,2019,2,4,117600,82320,35280,7847
0,3,2019,2,5,117600,82320,35280,7848
0,0,2019,1,1,117720,117720,0,7849
0,1,2019,1,2,117720,117720,0,7850
0,2,2019,1,3,117720,117720,0,7851
0,3,2019,1,4,117720,117720,0,7852
0,0,2019,2,2,117720,82404,35316,7853
0,1,2019,2,3,117720,82404,35316,7854
